i,pp,polls,t,m,o,mt,mm,MEAN time
1,1,1,0.7594951670000001,19606856,2.4335ms,0.7594951670000001
1,2,1,1.22557125,8437664,2.587041ms,0.612785625
1,10,1,4.518444709,134549736,3.701875ms,0.45184447089999996
1,100,1,36.425946041,1298303320,3.50575ms,0.36425946041
1,1000,1,314.682832583,7776348320,9.104333ms,0.314682832583
1,3000,1,1123.373030833,5949667248, 16.737708ms,0.37445767694433335
1,5000,1,2093.026812,43606370472,28.412584ms,0.4186053624
